COG ID,Length (Mi),Functional Class,Route,Location,Speed,Lanes,Average Weekday Traffic 2018,Average Weekday Traffic 2019,Average Weekday Traffic 2020,Average Annual Daily Traffic 2018,Average Annual Daily Traffic 2019,Average Annual Daily Traffic 2020,AWDT21,AWDT22,ADT21,ADT22,VMT,VHT,VHD
22012,0.498,Urban Major Collector,COMANCHE, EAST OF MOON - WEST OF EUBANK,35,4,11803,11774,8882,10761,10690,7942,10521,10659,9408,9531,4746,140,13
22024,0.498,Urban Principal Arterial,TRAMWAY, SOUTH OF MONTGOMERY - NORTH OF COMANCHE,50,4,30131,30056,22675,28418,27979,20944,26785,27135,24876,25107,12503,292,65
22032,0.57800001,Urban Minor Collector,CAMINO DE LA SIERRA, NORTH OF COMANCHE - SOUTH OF MONTGOMERY,25,2,737,735,461,672,667,412,436,442,397,401,232,9,2
22036,0.45899999,Urban Minor Collector,COMANCHE, EAST OF TRAMWAY - WEST OF CAMINO DE LA SIERRA,25,2,574,878,662,523,797,592,784,794,715,724,333,13,3
22040,0.736,Urban Major Collector,12TH STREET, NORTH OF CANDELARIA - SOUTH OF GRIEGOS,35,2,4311,4339,3040,3931,3940,2718,3906,4078,3493,3647,2685,94,26
22052,0.56,Urban Major Collector,PENNSYLVANIA, NORTH OF COMANCHE - SOUTH OF MONTGOMERY,25,2,5733,5719,4315,5227,5193,3858,5111,5537,4570,5020,2812,139,38
22056,0.51599997,Urban Major Collector,COMANCHE, EAST OF LOUISIANA - WEST OF PENNSYLVANIA,35,4,10028,10003,7546,9143,9082,6747,8939,8755,7992,7937,4095,121,5
22060,0.523,Urban Major Collector,COMANCHE, EAST OF PENNSYLVANIA - WEST OF WYOMING,35,4,8058,8038,6064,7347,7298,5422,7183,7277,6423,6507,3404,101,5
22104,0.72500002,Urban Minor Arterial,4TH STREET, NORTH OF CANDELARIA - SOUTH OF GRIEGOS,35,4,14800,17157,12019,13957,16055,11237,15444,17089,14443,16127,11693,408,115
22120,0.76599997,Urban Principal Arterial,2ND STREET, NORTH OF CANDELARIA - SOUTH OF GRIEGOS,45,4,18313,18432,12912,17272,17158,11926,17401,18167,16161,16809,12876,359,102
22128,0.215,Urban Major Collector,ATRISCO (57TH ST.), NORTH OF REDLANDS - SOUTH OF SEQUOIA,30,4,7348,7566,6027,6699,6870,5389,7090,7181,6339,6420,1380,57,15
22152,0.76800001,Urban Minor Arterial,EDITH BLVD., NORTH OF CANDELARIA - SOUTH OF GRIEGOS,35,2,14198,13213,9256,13389,12364,8653,11894,13989,11123,13202,10139,354,100
22160,0.49599999,Urban Minor Arterial,CARLISLE, NORTH OF CANDELARIA - SOUTH OF COMANCHE,35,5,23042,22984,17059,21730,21508,15948,19550,19452,18282,18358,9106,305,77
22164,0.46900001,Urban Principal Arterial,SAN MATEO, NORTH OF CANDELARIA - SOUTH OF COMANCHE,40,6,33563,28152,21238,31655,26207,19617,25158,35700,23365,30688,14393,477,157
22168,1.00399995,Urban Principal Arterial,CANDELARIA, EAST OF CARLISLE - WEST OF SAN MATEO,35,4,17334,17291,13045,16349,16096,12049,15166,15364,14085,14216,14274,426,44
22172,0.59799999,Urban Minor Arterial,SAN PEDRO, NORTH OF CANDELARIA - SOUTH OF COMANCHE,30,2,9790,9766,7368,9232,9139,6888,8728,8842,8159,8266,4943,201,57
22176,0.491,Urban Minor Arterial,LOUISIANA, NORTH OF CANDELARIA - SOUTH OF COMANCHE,35,4,16592,16551,12486,15647,15488,11673,16360,16574,15299,15641,7679,230,30
22180,0.495,Urban Minor Arterial,CANDELARIA, EAST OF SAN PEDRO - WEST OF LOUISIANA,35,4,17723,17679,13337,16714,16543,12469,13713,13892,12824,13110,6489,199,37
22184,0.49700001,Urban Minor Arterial,CANDELARIA, EAST OF SAN MATEO - WEST OF SAN PEDRO,35,4,16654,16613,12533,15706,15546,11717,14459,14648,13521,13824,6871,211,39
22188,0.428,Urban Major Collector,PENNSYLVANIA, NORTH OF CANDELARIA - SOUTH OF COMANCHE,25,2,7992,10127,7640,7287,9195,6831,9050,7598,8251,6888,2948,145,39
22196,0.51200002,Urban Minor Arterial,CANDELARIA, EAST OF LOUISIANA - WEST OF PENNSYLVANIA,35,4,16623,16582,12510,15676,15517,11696,16984,17206,15883,16238,8314,248,30
22200,0.50800002,Urban Minor Arterial,CANDELARIA, EAST OF PENNSYLVANIA - WEST OF WYOMING,35,4,18040,20405,12611,17013,19094,11790,14939,15626,13970,14747,7491,224,26
22204,0.49599999,Urban Major Collector,MOON, NORTH OF CANDELARIA - SOUTH OF COMANCHE,25,2,2933,2926,2207,2674,2657,1973,2614,2648,2337,2368,1175,58,16
22208,0.5,Urban Minor Arterial,CANDELARIA, EAST OF WYOMING - WEST OF MOON,35,4,16198,16158,12190,15276,15120,11396,16314,16527,15256,15597,7798,244,41
22212,0.498,Urban Major Collector,MORRIS, NORTH OF CANDELARIA - SOUTH OF COMANCHE,35,2,5785,5771,4354,5274,5240,3893,5158,5225,4612,4672,2327,82,22
22216,0.51700002,Urban Minor Arterial,CANDELARIA, EAST OF JUAN TABO - WEST OF CHELWOOD,35,4,13338,13305,10038,12578,12450,9384,11891,12046,11116,11261,5822,188,42
22220,0.50300002,Urban Principal Arterial,JUAN TABO, NORTH OF CANDELARIA - SOUTH OF COMANCHE,40,6,28048,27978,21107,26454,26045,19496,25330,25661,23525,23744,11943,365,100
22224,0.49900001,Urban Minor Arterial,CANDELARIA, EAST OF MORRIS - WEST OF JUAN TABO,35,4,30828,30751,23199,29072,28776,21689,27481,13966,25692,13180,6577,203,15
22228,0.5,Urban Principal Arterial,EUBANK, NORTH OF CANDELARIA - SOUTH OF COMANCHE,40,6,30846,31010,23394,29093,28867,21608,27712,30910,25737,28600,14300,428,110
22232,0.50199997,Urban Minor Arterial,CANDELARIA, EAST OF MOON - WEST OF EUBANK,35,4,16265,16225,12240,15339,15183,11443,14833,15027,13871,14181,7119,223,37
22236,0.49700001,Urban Minor Arterial,CANDELARIA, EAST OF EUBANK - WEST OF MORRIS,35,4,18976,18929,14280,17895,17713,13350,16599,16816,15523,15870,7888,243,18
22240,0.204,Urban Minor Collector,ATRISCO (57TH ST.), NORTH OF QUAIL - SOUTH OF REDLANDS,35,4,14322,14747,11748,13058,13390,10505,8855,8968,8073,8130,1659,48,9
22252,0.53600001,Urban Minor Collector,CAMINO DE LA SIERRA, NORTH OF CANDELARIA - SOUTH OF COMANCHE,25,2,728,726,578,664,659,516,719,728,656,660,354,14,3
22264,0.542,Urban Principal Arterial,TRAMWAY, SOUTH OF COMANCHE - NORTH OF CANDELARIA,50,4,29564,29491,22248,27883,27453,20550,26029,26369,24174,24399,13224,307,67
22268,0.50599998,Urban Minor Arterial,CANDELARIA, EAST OF CHELWOOD - WEST OF TRAMWAY,30,4,7003,6986,5270,6604,6537,4927,6243,6325,5836,5912,2991,97,5
22272,0.458,Urban Minor Collector,CANDELARIA, EAST OF TRAMWAY - WEST OF CAMINO DE LA SIERRA,30,2,879,877,662,801,796,592,784,794,701,710,325,11,2
22356,0.206,Urban Minor Collector,ATRISCO (57TH ST.), NORTH OF OURAY - SOUTH OF QUAIL,30,3,10372,10680,8508,9457,9697,7608,9263,9381,8445,8505,1752,59,11
22384,0.62900001,Urban Minor Arterial,4TH STREET, NORTH OF MENAUL - SOUTH OF CANDELARIA,30,4,20516,20649,14465,19348,19323,13523,18587,15818,17377,14928,9390,382,108
22412,0.61199999,Urban Principal Arterial,2ND STREET, NORTH OF MENAUL - SOUTH OF CANDELARIA,45,4,18181,18299,12819,17148,17035,11841,16330,17049,15166,15775,9654,253,59
22420,0.565,Urban Minor Arterial,BROADWAY, NORTH OF MENAUL - SOUTH OF CANDELARIA,35,4,8761,8818,6177,8262,8252,5775,7937,8287,7421,7748,4378,137,28
22424,0.25799999,Urban Principal Arterial,MENAUL, EAST OF 2ND ST. - WEST OF BROADWAY,35,6,20380,20512,14369,19222,19095,13272,17761,18543,16495,17157,4427,166,56
22432,0.50099999,Urban Minor Arterial,CARLISLE, NORTH OF MENAUL - SOUTH OF CANDELARIA,35,6,26733,26667,20118,25211,24954,18808,26769,27119,25033,25593,12822,477,157
22460,0.48300001,Urban Principal Arterial,MENAUL, EAST OF CARLISLE - WEST OF WASHINGTON,45,4,30426,30350,22897,28696,28253,21149,25049,25376,23264,23480,11341,351,125
22476,0.505,Urban Principal Arterial,SAN MATEO, NORTH OF MENAUL - SOUTH OF CANDELARIA,35,5,33819,35109,26487,31897,32683,24465,31376,25610,29140,23696,11966,423,123
22480,0.52700001,Urban Principal Arterial,MENAUL, EAST OF WASHINGTON - WEST OF SAN MATEO,35,6,30043,29968,22608,28335,27897,20882,23461,23768,21789,21992,11590,359,69
22488,0.49900001,Urban Major Collector,PENNSYLVANIA, NORTH OF MENAUL - SOUTH OF CANDELARIA,25,2,7206,7188,5423,6570,6526,4849,6424,6508,5744,5819,2904,143,39
22492,0.50800002,Urban Principal Arterial,MENAUL, EAST OF PENNSYLVANIA - WEST OF WYOMING,35,6,29345,28293,21345,27677,26338,19716,25284,25615,23482,23789,12085,369,46
22496,0.43000001,Urban Principal Arterial,TRAMWAY, SOUTH OF CANDELARIA - NORTH OF MENAUL,50,4,26956,26889,20285,25424,25031,18737,26268,26611,24396,24623,10588,246,54
22500,0.50300002,Urban Minor Arterial,SAN PEDRO, NORTH OF MENAUL - SOUTH OF CANDELARIA,35,4,12731,12699,9580,12006,11883,8956,12023,12180,11243,11495,5781,202,57
22504,0.49599999,Urban Principal Arterial,MENAUL, EAST OF SAN MATEO - WEST OF SAN PEDRO,40,6,31519,31441,23720,29727,29269,21909,26895,27247,24979,25211,12504,409,131
22508,0.50300002,Urban Minor Arterial,LOUISIANA, NORTH OF MENAUL - SOUTH OF CANDELARIA,35,5,16612,20045,15122,15666,18757,14137,17913,18147,16752,16971,8536,268,55
22512,0.49399999,Urban Principal Arterial,MENAUL, EAST OF SAN PEDRO - WEST OF LOUISIANA,35,6,28467,28396,21422,26849,26434,19787,22141,22430,20563,20754,10252,337,80
22516,0.509,Urban Principal Arterial,MENAUL, EAST OF LOUISIANA - WEST OF PENNSYLVANIA,35,6,27865,27796,22480,26281,25875,20764,25520,27036,23701,25016,12733,388,48
22520,0.491,Urban Major Collector,MOON, NORTH OF MENAUL - SOUTH OF CANDELARIA,30,2,3811,3802,2868,3475,3452,2564,3397,3441,3037,3077,1511,62,17
22524,0.50400001,Urban Principal Arterial,MENAUL, EAST OF WYOMING - WEST OF MOON,35,5,24016,22433,17844,22651,20883,16482,22228,22519,20644,20836,10501,307,33
22544,0.498,Urban Principal Arterial,EUBANK, NORTH OF MENAUL - SOUTH OF CANDELARIA,40,6,34296,29997,22630,32347,27924,20903,26807,30789,24897,28488,14188,450,134
22548,0.50400001,Urban Principal Arterial,MENAUL, EAST OF MOON - WEST OF EUBANK,40,5,20539,23311,17586,19371,21700,16244,20832,21321,19348,19728,9942,294,73
22552,0.50400001,Urban Major Collector,MORRIS, NORTH OF MENAUL - SOUTH OF CANDELARIA,30,2,8456,8435,6363,7710,7659,5690,7537,7636,6740,6828,3441,141,38
22556,0.48800001,Urban Principal Arterial,MENAUL, EAST OF EUBANK - WEST OF MORRIS,40,4,20096,21279,16020,18954,19809,14797,19662,19308,18261,17865,8718,268,74
22560,0.509,Urban Principal Arterial,JUAN TABO, NORTH OF MENAUL - SOUTH OF CANDELARIA,40,4,24293,24233,18282,22912,22559,16887,27995,28361,26000,26242,13357,422,125
22564,0.50599998,Urban Principal Arterial,MENAUL, EAST OF MORRIS - WEST OF JUAN TABO,35,4,17718,19243,14517,16711,17913,13409,17196,17421,15971,16180,8188,252,47
22568,0.51599997,Urban Major Collector,CHELWOOD, NORTH OF MENAUL - SOUTH OF CANDELARIA,35,2,4485,4474,3375,4089,4062,3018,3998,4050,3575,3622,1869,66,18
22576,0.514,Urban Principal Arterial,MENAUL, EAST OF JUAN TABO - WEST OF CHELWOOD,40,4,13776,14615,10446,12993,13605,9649,11877,14597,11031,13506,6942,219,64
23328,0.25400001,Urban Minor Arterial,12TH STREET,NORTH OF INDIAN SCHOOL RD. - SOUTH OF MENUAL,35,4,12689,12771,8946,11966,11951,8364,9628,10052,9004,9486,2410,84,24
22928,0.189,Urban Principal Arterial,EUBANK, NORTH OF SNOWHEIGHTS CIR. - SOUTH OF MENAUL,40,6,31524,31446,23723,29732,29273,21912,28101,29116,25956,26940,5092,166,53
23172,0.53500003,Urban Minor Collector,MENAUL, EAST OF TRAMWAY - NORTHWEST OF MONTE LARGO,35,3,2829,1895,1430,2579,1721,1279,1694,1716,1544,1564,836,24,5
23271,0.602,Urban Principal Arterial,UNSER BLVD.,NORTH OF TIERRA PINTADA BLVD. - SOUTH OF BOB MCCANNON,45,6,22603,23274,20474,21318,21666,18912,26359,26696,24481,24701,14870,348,49
23488,0.152,Urban Minor Arterial,CARLISLE, NORTH OF INDIAN SCHOOL - SOUTH OF I-40 S. RAMPS,35,6,35883,27252,26046,33839,25501,24350,31472,32163,29431,30353,4614,175,59
23492,0.5,Urban Minor Arterial,INDIAN SCHOOL, EAST OF GIRARD - WEST OF CARLISLE,40,4,14159,14124,10655,13353,13217,9961,11488,11638,10743,10983,5491,166,44
23500,0.505,Urban Minor Arterial,INDIAN SCHOOL, EAST OF CARLISLE - WEST OF WASHINGTON,35,4,11036,11009,8305,10408,10302,7764,9879,10008,9238,9445,4769,156,37
23508,0.498,Urban Principal Arterial,WYOMING, NORTH OF INDIAN SCHOOL - SOUTH OF MENAUL,40,6,35978,32048,30911,33933,29834,28552,30650,36931,28466,34171,17018,584,206
23512,0.498,Urban Minor Arterial,INDIAN SCHOOL, EAST OF WASHINGTON - WEST OF SAN MATEO,40,4,7452,7433,5530,7028,6956,5170,6457,6541,6038,6173,3074,101,33
23516,0.509,Urban Minor Arterial,INDIAN SCHOOL, EAST OF PENNSYLVANIA - WEST OF WYOMING,30,2,13942,13907,10492,13148,13014,9809,12321,12482,11522,11780,5997,225,46
23520,0.50199997,Urban Major Collector,PENNSYLVANIA, NORTH OF INDIAN SCHOOL - SOUTH OF MENAUL,30,2,9359,9336,7043,8533,8477,6298,8343,8452,7460,7558,3795,156,42
23532,0.131,Urban Principal Arterial,LOUISIANA, NORTH OF INDIAN SCHOOL - SOUTH OF UPTOWN,35,8,32500,32419,24457,30653,30179,22590,30841,31244,28643,28909,3787,131,37
23540,0.50199997,Urban Major Collector,MOON, NORTH OF INDIAN SCHOOL - SOUTH OF MENAUL,30,2,4699,4687,3536,4284,4256,3162,4189,4244,3746,3795,1904,78,21
23544,0.50800002,Urban Minor Arterial,INDIAN SCHOOL, EAST OF WYOMING - WEST OF MOON,30,4,12250,12220,9219,11552,11435,8619,10987,11131,10275,10505,5337,200,41
23548,0.31,Urban Principal Arterial,EUBANK, NORTH OF INDIAN SCHOOL - SOUTH OF SNOWHEIGHTS CIR.,40,6,33334,33313,26250,31439,31011,24246,32732,30809,30400,28507,8837,287,90
23552,0.505,Urban Minor Arterial,INDIAN SCHOOL, EAST OF MOON - WEST OF EUBANK,35,4,8873,8851,6677,8368,8282,6242,7909,8012,7394,7491,3782,122,25
23564,0.50800002,Urban Major Collector,MORRIS, NORTH OF INDIAN SCHOOL - SOUTH OF MENAUL,30,2,5183,5170,3900,4726,4694,3487,4620,4680,4131,4185,2126,87,24
23568,0.49000001,Urban Minor Arterial,INDIAN SCHOOL, EAST OF EUBANK - WEST OF MORRIS,35,2,9759,9735,7344,9203,9110,6866,8699,8813,8133,8239,4037,130,26
23572,0.509,Urban Principal Arterial,JUAN TABO, NORTH OF INDIAN SCHOOL - SOUTH OF MENAUL,40,6,29379,29306,22109,27709,27281,20421,30758,31160,28566,28832,14676,435,109
23576,0.50400001,Urban Minor Arterial,INDIAN SCHOOL, EAST OF MORRIS - WEST OF JUAN TABO,35,2,8822,8800,6639,8320,8235,6207,7864,7967,7353,7449,3754,121,24
23592,0.53600001,Urban Major Collector,CHELWOOD, NORTH OF INDIAN SCHOOL - SOUTH OF MENAUL,35,2,6066,6051,4565,5531,5494,4082,5408,5479,4835,4898,2625,92,25
23596,0.50999999,Urban Minor Arterial,INDIAN SCHOOL, EAST OF JUAN TABO - WEST OF CHELWOOD,35,2,7016,6999,5280,6616,6549,4936,6254,6336,5847,5923,3020,97,20
23612,0.214,Urban Major Collector,ATRISCO (SOUTH), NORTHWEST OF HANOVER - SOUTHEAST OF ILIFF,35,2,9996,10537,8551,9114,9567,7646,10659,9093,9718,8244,1764,62,17
23640,0.414,Urban Minor Arterial,12TH STREET, NORTH OF SAWMILL - S. OF I-40 S. FRONTAGE RD.,30,4,14335,13885,9428,13519,12993,8814,11267,11438,10536,10794,4468,182,51
23652,0.88999999,Urban Minor Arterial,INDIAN SCHOOL, EAST OF UNIVERSITY - WEST OF GIRARD,40,4,8657,8635,6514,8164,8080,6090,7716,7817,7214,7308,6504,196,52
23660,0.414,Urban Minor Arterial,RIO GRANDE BLVD., NORTH OF MOUNTAIN - SOUTH OF I-40 S. RAMPS,35,4,35960,36155,23652,33912,34160,22112,29386,30065,27473,28373,11747,410,116
23668,0.36199999,Urban Minor Arterial,INDIAN SCHOOL, EAST OF BROADWAY - WEST OF LOCUST,35,2,1381,1422,889,1313,1352,831,1105,1122,1032,1048,0,0,0
23716,0.215,Urban Major Collector,YUCCA(PALISADES), NORTH OF GLENRIO - SOUTHWEST OF ATRISCO (S.),30,2,1700,1724,1399,1550,1565,1251,1744,1591,1559,1422,306,13,3
23796,0.287,Urban Minor Arterial,12TH STREET, NORTH OF MOUNTAIN - SOUTH OF SAWMILL,30,2,7696,10576,6638,7258,9897,6206,7976,8952,7459,8448,2425,99,28
23820,0.389,Urban Major Collector,MOUNTAIN ROAD, EAST OF 12TH ST. - WEST OF 6TH ST.,25,2,6698,6488,4576,6107,5891,4092,5897,5986,5376,5427,2111,97,27
23824,0.426,Urban Major Collector,ATRISCO (SOUTH), NORTH OF LA BAJADA - SOUTHEAST OF HANOVER,35,4,10694,10458,8487,9750,9496,7589,11370,10370,10366,9401,4005,141,38
23840,0.25099999,Urban Minor Arterial,RIO GRANDE BLVD., NORTH OF CENTRAL - SOUTH OF MOUNTAIN,30,4,15201,14724,9998,14335,13778,9347,17865,18135,16707,17115,4296,175,49
23864,0.463,Urban Major Collector,PENNSYLVANIA, NORTH OF CONSTITUTION - SOUTH OF INDIAN SCHOOL,35,2,10271,10245,7729,9364,9302,6911,9358,9480,8532,8594,3979,140,38
23888,0.56400001,Urban Minor Arterial,INDIAN SCHOOL, EAST OF CHELWOOD - NORTHWEST OF CONSTITUTION,35,2,5460,5446,4109,5149,5096,3841,4867,4931,4550,4609,2599,84,17
23892,0.49900001,Urban Minor Arterial,CARLISLE, NORTH OF CONSTITUTION - SOUTH OF INDIAN SCHOOL,35,4,24535,24474,18464,23138,22902,17262,19666,19923,18391,18802,9383,304,70
23896,0.505,Urban Major Collector,GIRARD, NORTH OF CONSTITUTION - SOUTH OF INDIAN SCHOOL,30,2,6923,6906,5210,6312,6270,4659,6172,6253,5519,5591,2824,105,10
23904,0.493,Urban Major Collector,CONSTITUTION, EAST OF GIRARD - WEST OF CARLISLE,30,2,5420,5407,4079,4942,4909,3647,4832,4895,4320,4376,2158,85,24
23912,0.49700001,Urban Major Collector,WASHINGTON, NORTH OF CONSTITUTION - SOUTH OF INDIAN SCHOOL,30,2,8050,8030,6058,7340,7291,5417,7176,7270,6417,6501,3231,133,36
23916,0.51599997,Urban Major Collector,CONSTITUTION, EAST OF CARLISLE - WEST OF WASHINGTON,30,2,7349,7331,5531,6700,6656,4946,6552,6638,5859,5936,3063,116,29
23936,0.50199997,Urban Principal Arterial,SAN MATEO, NORTH OF CONSTITUTION - SOUTH OF INDIAN SCHOOL,40,6,37116,37024,27811,35006,34466,25688,37483,35329,34812,32689,16409,495,130
23940,0.50800002,Urban Major Collector,CONSTITUTION, EAST OF WASHINGTON - WEST OF SAN MATEO,30,2,5167,5154,3888,4711,4680,3477,4606,4666,4119,4173,2120,81,20
23944,0.495,Urban Major Collector,CONSTITUTION, EAST OF SAN MATEO - WEST OF SAN PEDRO,30,2,4294,4283,3231,3915,3889,2889,3827,3877,3422,3467,1716,68,19
23960,0.47400001,Urban Major Collector,MORRIS, NORTH OF CONSTITUTION - SOUTH OF INDIAN SCHOOL,25,2,4318,4307,3249,3937,3911,2905,3849,4067,3441,3687,1748,86,23
23968,0.145,Urban Minor Arterial,INDIAN SCHOOL, EAST OF CONSTITUTION - WEST OF TRAMWAY,35,4,7796,7777,5867,7352,7277,5485,6950,7041,6497,6582,954,31,6
23972,0.32300001,Urban Principal Arterial,BROADWAY,NORTH OF MOUNTAIN - SOUTH OF ODELIA,35,4,18854,18262,13986,17782,17000,12918,12698,12890,11793,11927,3853,146,49
23976,0.26699999,Urban Major Collector,MOUNTAIN ROAD, EAST OF 2ND ST. - WEST OF BROADWAY,25,2,6003,5815,3949,5473,5280,3531,4906,4980,4387,4453,1189,51,11
23980,0.51200002,Urban Principal Arterial,WYOMING, NORTH OF CONSTITUTION - SOUTH OF INDIAN SCHOOL,40,6,33376,33293,25117,31479,30993,23200,31718,32133,29458,29732,15222,472,133
23988,0.50099999,Urban Major Collector,CONSTITUTION, EAST OF SAN PEDRO - WEST OF LOUISIANA,30,2,3823,3813,2877,3486,3462,2573,3408,3453,3048,3088,1548,61,17
23992,0.51899999,Urban Major Collector,CONSTITUTION, EAST OF PENNSYLVANIA - WEST OF WYOMING,30,2,5186,5173,3903,4728,4697,3490,4623,4683,4134,4188,2174,87,25
23996,0.25400001,Urban Minor Collector,INDIAN SCHOOL, EAST OF TRAMWAY - WEST OF MONTE LARGO,35,2,4255,4244,3202,3879,3853,2863,3793,3843,3391,3435,872,25,5
24000,0.505,Urban Major Collector,MOON, NORTH OF CONSTITUTION - SOUTH OF INDIAN SCHOOL,30,2,2357,2351,1774,2149,2135,1586,2101,2128,1879,1904,962,39,11
24004,0.51099998,Urban Major Collector,CONSTITUTION, EAST OF WYOMING - WEST OF MOON,35,2,7711,7692,5803,7030,6984,5189,6874,6964,6147,6227,3183,106,27
24012,0.45899999,Urban Major Collector,CONSTITUTION, EAST OF EUBANK - WEST OF MORRIS,30,2,6183,7975,6016,5637,7241,5379,7126,7219,6497,6582,3021,110,23
24016,0.50999999,Urban Major Collector,CONSTITUTION, EAST OF MOON - WEST OF EUBANK,35,2,6105,6921,5925,5566,6284,5298,6565,7474,5985,6776,3456,116,8
24052,0.50700003,Urban Major Collector,CHELWOOD, NORTH OF CONSTITUTION - SOUTH OF INDIAN SCHOOL,35,2,4486,4475,3376,4090,4063,3019,3999,4051,3576,3623,1837,65,17
24056,0.396,Urban Major Collector,CONSTITUTION, EAST OF CHELWOOD - SOUTHWEST OF INDIAN SCHOOL,35,2,2877,2870,2165,2623,2606,1936,2565,2599,2293,2323,920,35,12
24068,0.50300002,Urban Major Collector,CONSTITUTION, EAST OF JUAN TABO - WEST OF CHELWOOD,35,4,4889,4877,3679,4458,4428,3290,4358,4415,3897,3948,1986,76,26
24076,0.55400002,Urban Major Collector,CONSTITUTION, EAST OF MORRIS - WEST OF JUAN TABO,30,2,5279,5788,4367,4813,5255,3905,5173,5241,4716,4778,2646,96,20
24096,0.243,Urban Minor Arterial,12TH STREET, NORTH OF LOMAS - SOUTH OF MOUNTAIN,30,2,10524,10194,6922,9925,9539,6471,8600,7731,8040,7296,1773,72,20
24156,0.273,Urban Minor Arterial,6TH STREET, NORTH OF LOMAS - SOUTH OF MOUNTAIN,30,2,8770,5077,3447,8271,4751,3223,4283,4348,4005,4066,1110,47,16
24168,0.27500001,Urban Minor Arterial,5TH STREET, NORTH OF LOMAS - SOUTH OF MOUNTAIN,30,2,5942,5756,4147,5604,5386,3877,5449,5531,5096,5220,1436,55,14
24184,0.27500001,Urban Minor Arterial,4TH STREET, NORTH OF LOMAS - SOUTH OF MOUNTAIN,30,2,10712,10376,7046,10102,9709,6587,5806,5894,5430,5562,1529,62,18
24204,0.27500001,Urban Principal Arterial,3RD STREET, NORTH OF LOMAS - SOUTH OF MOUNTAIN,35,2,4705,4557,3018,4438,4242,2788,3750,3807,3483,3523,969,36,12
24224,0.27500001,Urban Principal Arterial,2ND STREET, NORTH OF LOMAS - SOUTH OF MOUNTAIN,35,2,5492,5265,3575,5180,4901,3302,4442,4509,4125,4187,1151,44,2
24276,0.28299999,Urban Principal Arterial,BROADWAY, NORTH OF LOMAS - SOUTH OF MOUNTAIN,35,4,12424,16649,9412,11718,15499,8694,11840,12019,10996,11121,3147,119,41
24280,0.266,Urban Principal Arterial,LOMAS, EAST OF 2ND ST. - WEST OF BROADWAY,35,6,22273,21574,14649,21007,20083,13531,22091,22425,20517,20749,5520,219,81
24284,0.61500001,Urban Minor Arterial,UNIVERSITY, NORTH OF LOMAS - SOUTH OF INDIAN SCHOOL,35,4,21495,15427,12906,20271,14436,12066,16790,17010,15701,16053,9873,346,100
24356,0.20999999,Urban Principal Arterial,LOMAS, EAST OF UNIVERSITY - WEST OF YALE,35,6,33933,33849,25536,32004,31510,23587,30249,27982,27940,25891,5437,191,55
24360,0.64700001,Urban Major Collector,YUCCA(PALISADES), NORTH OF BLUEWATER - SOUTH OF GLENRIO,30,2,2673,2710,2199,2437,2461,1966,2741,2500,2451,2235,1446,59,16
24372,0.20900001,Urban Minor Arterial,6TH STREET, NORTH OF MARQUETTE - SOUTH OF LOMAS,30,4,8532,7020,4767,7950,6569,4457,5923,4746,5539,4479,936,43,17
24384,0.211,Urban Minor Arterial,5TH STREET, NORTH OF MARQUETTE - SOUTH OF LOMAS,25,2,5841,5658,3842,5508,5295,3592,4774,4846,4463,4531,956,43,12
